name	review	raiting	quality
Alpha	Alpha is epic in scale but simple in plot It perfectly capture how the Earth would feel andI simply do not understand the bad review on this movie I feel like I saw a totally different movie I fell in love with it from the beginning Slow but incredibly touching with such a deep perspectiveThis prehistoric European film about a young man who is presumed lost while his tribe is on a hunt Kodi SmitMcPhee star a the young man in a primitive world who make his way back to his family with the aid of a new best friend	6.8	0
Pacific Rim: Uprising	It doe not matter who your parent are where you came from who believed in you and who didnt We are a family now and we are earth last defenseWhat amazed me the most wa the fact that I couldnt remember much of Pacific Rim even though I thought it wa an originallooking film year ago No worry Little by little everything is explained again in such a way that I partially knew it again And even though Pacific Rim wasnt highquality cinema and simply a very expensive monster film with superb looking computergenerated image the film impressed me at	5.6	0
Solo: A Star Wars Story	So I am of the generation who got to experience Star Wars feom the beginning Standing in a crazy ling line literally wrapped around the local theater back in 1977 a a kid Totally unaware I wa about to see a movie that would become my central interest for all my childhood early teen and once again a an adult And all these year later able to share this fandom with my own son I liked Solo I wouldnt say it my favorite but it wa a fun ride and it evoked the feeling that I associate with StatFor anyone	7.0	0
Forrest Gump	When I first saw this movie I didnt appreciate it like I do now I think it may have been because I wa so young when I first saw it Just recently I saw the movie again What an amazing story and moving meaning That movie teach you so much about life and the meaning of it That life isnt a bad a most people make it seem That an innocent man can impact so many life with his innocence The meaning of the movie to me is that everyone need to have a better outlook on life That weI	8.8	1
To All the Boys I've Loved Before	I havent read the book and hadnt heard about it so I didnt have high expectation Like others have said Netflix hasnt had many good original movie recently or show for that matter but this one wa good IThis movie ha this certain vibe that make you want to fall inlove The script of the movie wa definitely superb and wa able to translate the emotion that you would feel while reading the book The cast the music the atmosphere of the film evwrything wasSuch a feel good movieHaving thoroughly enjoyed the book and it character my expectation for the	7.3	0
Dawn of the Planet of the Apes	Among Hollywoods recent output of mediocre and in some case downright abysmal remake of SciFi classic Rise of the Planet of the Apes wa the rare movie which stood out for it had a much of a brain a it had a heart – plus an original approach to the wellknown material and great visuals Having said that Rise practically pale in comparison to Matt Reeves sequel the upcoming Dawn of the Planet of the Apes is a close to a ScienceFiction masterpiece a a 170 million PG13 Hollywood summer blockbuster can possibly getThe storyline pick up ten year afterWhile	7.6	0
The Scorpion King: Book of Souls	The Scorpion King Book of Souls 5 out of 10 The Scorpion Kings plan to live the simple life is ruined when a mad king Not played by Tony Todd with a demon possed sword threatens his idyllic farm life and it is off to find the titular Book of Souls which is the only thing that can stop The Mad Kings Demon SwordThe Good Well it is better than Scorpion King 2 Sand and sandal film ha some decent fight scene keep the camera in focus some PG13 fan service and a funny Golem Jewish not Middle Earth IfIt	4.7	0
Mamma Mia! Here We Go Again	I spent 90 ofIn a world that ha gone crazy it wa so nice just to sit back for 114 minute and forget about real life Transport yourself back to a simpler time and of course to the wonderful music of ABBA Throughout the movie you go through all the emotion yet once it had finished you just want to sit there and wish you could do it all again The whole cast looked like they had a much fun making it a we did watching it Everyone did their bit although Lily James wa outstanding a the young Donna	7.0	0
Hereditary	And I mean this in the best way possible The spectrum of emotion you go through range from sheer terror to complete hopelessness and sorrow The movie pick at the human psyche in all the rightIn many way Hereditary is the horror movie Ive been restlessly waiting to see for so many year Despite my avid fandom for the genre I really feel that modern horror ha lost it grasp on how to make a film thats truly unsettling in the way the great classic horror film are A modern widerelease horror film is often nothing more than a conveyor	7.3	0
Whiplash	httpswitchingreelscom20140128sundancereviewwhiplashEver had a dream of being a great football player A great dancer A great singer A great musician Our protagonist ha a dream of being a great drummer a drummer that will be remembered forever Maybe you are still fighting for your dream Maybe you have given up on greatness Greatness doesnt come easily you need to practice at it Andrew practice until his hand bleedAndrew Miles Teller is 19year old student at a music conservatory in Manhattan Terrence Fletcher JK Simmons is a teacher at the conservatory with a ruthlessly brutal teaching style After picking Andrew to playTaking	8.5	1
The Wolf of Wall Street	This film arrived in the UK with award and Oscar nomination all around it adding an expectation which it really didnt need adding since even without any of that it is ultimately a Scorsese film with a big name cast It also arrives with some other stuff because the film ha been criticized for near glamorization of the excess that Belfort wa able to experience with his illgotten fund and to be honest it is an impression that isnt helped when you consider that this film wa put forward to the Golden Globes in the MusicalComedy section Now I amIn	8.2	1
Bad Times at the El Royale	Go into this film knowing nothingThis is a film where people expecting an action blockbuster will be disappointed at first but will return to it laterBad Times at the El Royale is an incredibly captivating mystery thriller and completely subverts expectation within the first 10 minute With an allstar cast the acting is solid from start to finish and Lewis Pullman Miles the hotel manager steal the spotlight even with Chris Hemsworth in the mix The structure of the film feel fresh and simulating with nonlinear storytelling and scene from multiple perspective though at time the pacing doe tend to	7.4	0
In a Relationship	I truly expected In a Relationship to be way worse but this movie wa actually quite decent to say the least especially both Emma Roberts and Michael Angarano were really good in their role and the same go forSPOILER Busting at the seam with overpriviledged talentless writingdirecting this is a nothing movie that feel like a favor given to someone importants wannabemoviemakerkid At best this is an unfunny charmless Friends episode The movie is about a group of 4 very white very rich very skinny very unlikeable but not in a charming way 20 somethings who are aimless in their	5.4	0
Rambo III	Rambo III the third sequel it is my fourth personal favorite action film of the 80 in the series of the three I love this film to death It is an badass kickass action film It is my second favorite action film in the Rambo series I grew up with this movie I love all Rambo movie to death there is no bad Rambo movie in my opinion I love Sylvester Stallones returning a the legendary John J Rambo The first hour ha more character development but the second hour ha a badass action It ha a fast pacing andWith	5.8	0
Three Billboards Outside Ebbing, Missouri	Three Billboards outside Ebbing Missouri mark a milestone for writerdirecter Martin McDonagh and is an idea piece on a mother struggle with her town after posting billboard containing a call to action in regard to her murdered daughter With outstanding screen writing and near perfect editing this powerhouse of a film is easily one of the best all year and is driven with force and intensity by it lead Frances McDormandWhat begin a a narrow and focused drama gradually escalates to a film with big theme and idea relevant social commentary and much more subplots than anticipated Three Billboards outsideThree	8.2	1
The Equalizer	Antoine Fuquas and Denzel Washingtons path collide once more a they come together to create a stylish and daring action thriller about a man with a mysterious past whose quiet life suddenly turn into a rip roaring adventure of gun and thrill Both Denzel Washington and Chloe Grace Moretz give stellar performance and display perfect chemistry a two friend stuck in a world of crime and violence Arguably Fuquas best film since Training Day The Equalizer is a brutal and merciless tale that explores the Russian underworld on the East Coast and the corruption tie within the law enforcement ofSo	7.2	0
Goosebumps 2: Haunted Halloween	The early review werent too	6.0	0
Fifty Shades Freed	I have to be honest I am not a fan of the series Nor the book nor the film It just didnt speak to me However My better half insisted this will be a fun movie She prepared me it is no Dostoyevsky we were about to see but god almighty wa I in shock how far it went This must be the least coherent most halfarsed pointless movie I have ever seen in this sharade we call life The sheer boredom spread through the unbearable laziness of the script the empty look of the actor the meaningless cut senselessAnastasia	4.5	0
Ocean's Eleven	There is just something about this movie that make it so great Theres nothing truly outstanding about any one aspect of the movie nothing that will blow you away However everything is put together perfectlyPersonally I have a theory that any movie that absolutely blow you away the first time you see it will lose it entertainment value very quickly Not necessarily because the movie wa not good but because it just seems to get old too fast This is NOT one of those moviesThis is the kind of movie that will be enjoyed countless time The dialogue is slickGeorge	7.8	0
Twilight	That wa my interpretation of this weekend that I had to endure working at my movie theater all these little hormone crazed brace wearing under developed young girl who I think wouldve just about died with the anticipation of seeing Twilight Im not kidding I personally witnessed a twelve year old say that she wanted to have Robert Pattinsons baby OK so how I saw the movie my sister ironically my older sister ha been just raving about the Twilight series with her friend and told me that I have to read these book after week of bugging me withNow	5.2	0
Den of Thieves	This film wa a good romp and a solid 7 in my opinion It crtainly doesnt deserve some of the ludicrous score some people have rated it on here Well acted and plenty of action Then again I always thought Heat wa overrated probably would give that a 7 a well I didnt feel it wa overlong and dint get bored once Yes there were a few plot hole but overrall this wa good entertainment and so much better than much of the absolute dross thats doing the round at present Dont listen to the naysayer on here this oneYou	7.0	0
The Dark Knight	Weve been subjected to enormous amount of hype and marketing for the Dark Knight Weve seen Joker scavenger hunt and one of the largest viral campaign in advertising history and it culminates with the actual release of the movieEverything thats been said is pretty much spot on This is the first time I can remember where a summer blockbuster film far surpasses the hypeFor a much action a there is in this movie it the acting that make it a great piece of work Between all the punch explosion and stuntwork is some great dialog work All the actor haveIm	9.0	1
Widows	Going against the grain of all the positive review I found this a very unsatisfying and silly drama The plot is incoherent and so many story line are left undeveloped and essentially irrelevant Key plot line make no sense at all from the macro plot to the micro detail that dont stack up and serve only to undermine it I suspect the very same film from a le regarded director would be slammed but we become hyptonised to assume there must be something important and worthy going on hereWith so many plot line this would make a great Netflix seriesIt	7.5	0
Zoe	The slow pacing will turn off many but the story and implication of the subject matter fascinated me so much that IIf you liked such movie a AI Artificial Intelligence 2001 Bicentennial Man 1999 Her 2013 you will love this movie too Exciting beautiful romantic itFirst review Had to make an account to say this The movie is really beautiful and raise a lot of question I really had never thought about before I went through a series of different emotion during this film andThis movie is absolutely worthIf youre into Simulation Theory and the future of AI then youll	6.1	0
Wonder Woman	This movie wa average at best Really poor acting on Gal Gadots part The story wa very predictable CGI wa poor and the story wa phoned in I really couldnt care le about any of theLooking at these review i felt i had to write one myself All i see is marvel fan saying how bad this film isTrust me this is a good watch i watched in cinema and at home both time i enjoyedthe beginning is a good introduction of wonder woman and the AmazoniansIf you are looking for a good action film with a good cast and	7.5	0
The 12th Man	The whole family went to see this film We had high hope for it Neither of u wa disappointed Its a brutal story told like the soldier who went through the ordeal wanted it to be toldIt ha been made before different title 9 life 9 liv Jan Bålsrud did not like that version because he did not see himself a a hero He felt the people who helped him wa the hero That film received an academy nomination for best foreign filmThe helper really are the story here The role of Jan Bålsrud played by Thomas Gulestad is potrayedI	7.4	0
Fury	Reviewer after reviewer criticizes this movie for it phony depiction of the war clichés and unrealistic battle scene There is only one significant fact that is crucial to know when it come to the accuracy of the depiction Shermans were going to be your coffin in a faceoff with a Tiger If you want serious historical detail then consider watching a WWII documentary I think the overall depiction were secondary and only serve a the backdrop for the director real message which wa the painful slow process of the relationship that wa built between these guy in a tragic situationWhen	7.6	0
Game Night	710GAME NIGHT may not be a great film by any stretch of the imagination but it definitely a genuine blast and an entertaining ride from beginning to the very end seriously stay for the postcredits scene The rare major studio comedy that actually feel like a film rather than a soulless exercise in assemblyline filmmaking thanks to such creative choice like Cliff Martinezs thumping score and Barry Petersons cinematography which not only introduces new location a if zooming in on a board game piece but also sport a surprisingly wellexecuted long take Lamorne Morris and Billy Magnussen are some ofWhile	7.0	0
The Girl in the Spider's Web	I feel theWhile David Lagercrantz did a decent job of preserving the Milennium feel in the book this movie totally lost that Only the first Swedish movie managed to give the feel that nothingIm gonna sound biased but the truth is that I am David Fincher come back I miss his take of Millennium which wa brilliantly engaging But we gotta accept the fact that the whole trilogy couldnt be adapted because of the first film not being financially successful enough The fourth book wa also the first in the series to not be written by Stieg Larsson but instead	6.1	0
Inglourious Basterds	Thats what I thought when I heard about the cast of Inglorious Basterds And Im both from Germany and into moviesThat guy is older than 50 and so far he almost only played in mediocre TV series and even there he didnt play the main part Obviously nobody ever noticed what he capable of Now thanks to QT he got one shot to change that and let put it this way that wa a bingo He is the living proof of what a great caster Tarrantino isBy the way I think it a great privilege toI had the PRIVILEGE of	8.3	1
Terminator Genisys	The new Terminator wasnt terrible Im surprised Though it had it flaw it wa much better then Terminator 3 and Salvation and I actually enjoyed it mostly I probably wont be watching it like 30 time like Judgement Day but it not like I expected it to ever live up to Camerons workFirst off the action wa good and so wa the pace the film never became boring even with how complex the story wa so it certainly get point for thatThe film itself run like the greatest hit of the the franchise which is both good and bad TheIn	6.4	0
Harry Potter and the Chamber of Secrets	The magical power that came to Joan Rowling from a different world pull for itself and the book is read in one breath Book Review December 18 2000The second book about the adventure of the young wizard Harry Potter world waited impatiently And finally he waited Harry Potter and the Chamber of Secrets appears before the reader eye with a bright and original work Of course it relies on the first book but it remains individual Harry Potter and the Chamber of Secrets a darker and more terrible book unlike the first So became the film But thePrepare yourself for	7.4	0
Three Billboards Outside Ebbing, Missouri	Three Billboards outside Ebbing Missouri mark a milestone for writerdirecter Martin McDonagh and is an idea piece on a mother struggle with her town after posting billboard containing a call to action in regard to her murdered daughter With outstanding screen writing and near perfect editing this powerhouse of a film is easily one of the best all year and is driven with force and intensity by it lead Frances McDormandWhat begin a a narrow and focused drama gradually escalates to a film with big theme and idea relevant social commentary and much more subplots than anticipated Three Billboards outsideThree	8.2	1
The Maze Runner	I went into this film with low expectation Having never read any of James Dashners book I cannot tell with any certainty if the screenwriter were true to the novel or if the book make a better effort than the film to distinguish itself from the multitude of superior film it meekly attempt to imitate What I know is that I left the theater laughing And not in a good wayWhat should have been an exciting and visceral tale of survival and intrigue ended up stealing two hour of my life by conning me into thinking I would see somethingIts	6.8	0
Blade Runner 2049	As a fan of Blade Runner I wa both looking forward to this and dreading itCould it be good Sequels always suck Just look at Star Wars or Transformers or The hangover then again there are a couple of good one like Godfather or Kill BillThis film is beautiful The scene the gloom the wasteland are all very well done The hologram and set are amazing The woman are hot As a man seeing woman so thin so beautiful flaunting their body in short skirt make me feel alive Harrison Ford still ha it and can be intense I alsoFor	8.0	1
The Wolf of Wall Street	This film arrived in the UK with award and Oscar nomination all around it adding an expectation which it really didnt need adding since even without any of that it is ultimately a Scorsese film with a big name cast It also arrives with some other stuff because the film ha been criticized for near glamorization of the excess that Belfort wa able to experience with his illgotten fund and to be honest it is an impression that isnt helped when you consider that this film wa put forward to the Golden Globes in the MusicalComedy section Now I amIn	8.2	1
Jurassic World	Twenty year ago people decided to play with evolution and resurrected longextinct specie The amusement park where the main attraction wa dinosaur wa to be a hit but became famous for it tragic death After a while people decided to give a lucrative idea a second chance and here appeared the World of the Jurassic period offering visitor an unforgettable family vacation But how much safer is it than it predecessorReturn to the big screen of great and toothy wa just a matter of time The story wa too good to leave her alone Inspired by a new life entrustedThis	7.0	0
Rambo III	Rambo III the third sequel it is my fourth personal favorite action film of the 80 in the series of the three I love this film to death It is an badass kickass action film It is my second favorite action film in the Rambo series I grew up with this movie I love all Rambo movie to death there is no bad Rambo movie in my opinion I love Sylvester Stallones returning a the legendary John J Rambo The first hour ha more character development but the second hour ha a badass action It ha a fast pacing andWith	5.8	0
Den of Thieves	This film wa a good romp and a solid 7 in my opinion It crtainly doesnt deserve some of the ludicrous score some people have rated it on here Well acted and plenty of action Then again I always thought Heat wa overrated probably would give that a 7 a well I didnt feel it wa overlong and dint get bored once Yes there were a few plot hole but overrall this wa good entertainment and so much better than much of the absolute dross thats doing the round at present Dont listen to the naysayer on here this oneYou	7.0	0
Spider-Man: Homecoming	SpiderMan Homecoming is my favorite SpiderMan film of all the sixth film that come out The movie wa good decent entertaining funny and well acted exciting filled with action and pure badassery Ignore the hater who are claiming that this movie Is only for kid and teen it is also for an adult I am an adult 34 year old and I love this movie so sue me if u think am immature liking this movie so much Good direction from Jon Watts MILES way better movie than The Amazing SpiderMan those two movie that come out in 2012Jon Watts	7.5	0
Johnny English Strikes Again	I enjoyed the first two Johnny English outing Admittedly I wasnt expecting the latest adventureDont be fooled by tired review this film is a comedy classic for the new age and merit a rewatch like it predecessorsThe film is full of entertainment nostalgia and British throwaway humour and if you liked the first then you wont be disappointedSupporting actor are enjoyable in their role and are more numerous than previous instalment I enjoyed Boffs return a real treat for the fan and the technological aspect throughout the film maintained a spy theme nicelyThe only thing I would have liked to	6.5	0
Widows	Going against the grain of all the positive review I found this a very unsatisfying and silly drama The plot is incoherent and so many story line are left undeveloped and essentially irrelevant Key plot line make no sense at all from the macro plot to the micro detail that dont stack up and serve only to undermine it I suspect the very same film from a le regarded director would be slammed but we become hyptonised to assume there must be something important and worthy going on hereWith so many plot line this would make a great Netflix seriesIt	7.5	0
Ralph Breaks the Internet	Ill avoid spoiler here and keep it simple The original movie is one of my favorite it stand up to repeated viewing wa excellent in pace and composition It flowed well consistently didnt try to do too much at once The story wa excellent the voice acting wa outstandingThe sequel here some of the best part unfortunately were what we saw in trailer a it often is Thats not to say there arent other funny part there are But overall it just left me and my son with the impression of them trying to cram far too manyPopular culture is	7.9	0
Maze Runner: The Death Cure	All youre gonna see in this movie is a continuous stream of cliche Sure if it wa released say in 1970 when none of the superheroscififantasy that today is flooding the audience wa present it would have been quite enjoyable and watchable But in today market it brings nothing new I could constantly guess what wa going to happen at the end of certain action scene and dont even get me started about the helicopter scene that one wa supposed to be dramatic and some kind of fitting twist but just left me enraged at the stupidity of the screenwritersadaptationInGeneric	6.3	0
The Purge: Election Year	Im not a fan of this franchise but I have to admit that it ha got more ambitious with each new film The Purge wasted it complicated and too improbable premise on a typical home invasion tale The second film The Purge Anarchy focused on the urban chaos And the third part The Purge Election Year excessively exploit the political satire which had barely been suggested in it predecessor This doesnt mean that The Purge Election Year is a very good film but at least it offer a more interesting and fluid story supported by a relevant message even thoughThe	6.0	0
Split	ThisI wa surprised to see that this movie wa released last year a Im writing this and I didnt heard about it taking in consideration how promising the plot isSplit is about three girl get kidnapped by a man with dissociative identity disorder DID that ha 23 personality I have to say that this movie doe not represent what DID really is and how people who struggle with it are mainly because this movie get a bit too fantastical sometimes It doesnt try to be strictly realistic though so it an awesome thriller anywayThe movie give you chill since theA	7.3	0
Night School	Kevin Hart is a very talented and hardworking guy He deserves all the success that he ha in his life He is a cool guy and look like someone you can hangout with and have a good time with I want to get that out of the wayThis movie I think is not great Kevin Hart is taking advantage of his status right now by being in a many movie a possible making a much cash a possible and hopefully do it a long a he can This is just another typical Kevin Hart movie think Ride Along 2 ThereI	5.6	0
Alien: Covenant	This movie is not worth the money Its the worst Alien movieThis wa dumbThe crew of the spaceship Covenant is transporting 2000 colonist to a new solar system but their journey is interrupted by a solar flash which damage the ship While making repair they pickup a signal from a previously uncharted planet Upon locating it and determining it can support human life the captain Billy Crudup make a spur of the moment decision to chuck aside all the planning that wa put into their expedition to make this new planet their colonial destination He get some slight pushback about	6.4	0
Fury	Reviewer after reviewer criticizes this movie for it phony depiction of the war clichés and unrealistic battle scene There is only one significant fact that is crucial to know when it come to the accuracy of the depiction Shermans were going to be your coffin in a faceoff with a Tiger If you want serious historical detail then consider watching a WWII documentary I think the overall depiction were secondary and only serve a the backdrop for the director real message which wa the painful slow process of the relationship that wa built between these guy in a tragic situationWhen	7.6	0
The Other Side of the Wind	This is not a movie for everyone Orson Welles know exactly who will enjoy this movie Those who will enjoy this movie are exactly who Orson Welles want to connect with people like him those who truly love Cinema The art of this movie is evident It is wholly original in it progression and cinematography It capture the essience and mind of surrealist director especially in the 1970s beautifully Its a virtual time capsule of a movie It is unintentionally a period piece love letter to an era now long dead Yet this movie is very intentionally trying to putI	7.1	0
The Maze Runner	I went into this film with low expectation Having never read any of James Dashners book I cannot tell with any certainty if the screenwriter were true to the novel or if the book make a better effort than the film to distinguish itself from the multitude of superior film it meekly attempt to imitate What I know is that I left the theater laughing And not in a good wayWhat should have been an exciting and visceral tale of survival and intrigue ended up stealing two hour of my life by conning me into thinking I would see somethingIts	6.8	0
Inglourious Basterds	Thats what I thought when I heard about the cast of Inglorious Basterds And Im both from Germany and into moviesThat guy is older than 50 and so far he almost only played in mediocre TV series and even there he didnt play the main part Obviously nobody ever noticed what he capable of Now thanks to QT he got one shot to change that and let put it this way that wa a bingo He is the living proof of what a great caster Tarrantino isBy the way I think it a great privilege toI had the PRIVILEGE of	8.3	1
Harry Potter and the Deathly Hallows: Part 2	At the start of JK Rowling thank you for this wonderful series of book forever I can tell you this current state of my childhood and my future Sign up everywhere it ha always been a part of Harry Potters name Id say the most important series of my life I owe my childhood such wonderful pas to the book and movie of this series In this series even though I know better than the series it ha always been a special place for me in this series and it will always continue This movie is definitely the best inI	8.1	1
Hotel Artemis	Hotel Artemis is a film which doesnt do a great deal wrong However it is also a film which doesnt do a great deal right It just kind of hang in midair with clichéd character acting in clichéd way and having clichéd conversation And then it end Its not actually about anything Its also predictable and all surface with precious little substance It look pretty thoughIn 2028 riot are tearing Los Angeles apart The film take place primarily in the eponymous Hotel Artemis a secret hospital for criminal in the heart of the city The motley crew of character manyIf	6.1	0
Harry Potter and the Prisoner of Azkaban	The third film about the young wizard is the most controversial for it wa he who split the fan of the novel about Potter into two warring party conservative and innovatorsThe first group of fan absolutely condemned and condemned the action of the director Cuaron altered Harry Potter in his own way Say they did not like the strange werewolf all sort of jokesjokes interspersed by the director in addition to the script and in addition to all the claim they discovered the disappearance of the atmosphere of magic because of which the popular expression of Quaron in the furnaceIf	7.9	0
Red Sparrow	It seems to me that Hollywood ha been pushing out endless childish sequel with poor actor recentlyRed Sparrow is none of those thing It show a topical issue give it viewer lot of action and heart pounding moment The actor are impressivelyThis isThis is a beautiful film ridden with Post Cold War era psychological warfare and intelligence service doubling down So prepare for brutality and violence OnShows how close to truth this film is It is not a documentary however It is lot of fun Has a lot of action violence and sex the Russian FBI arrested had moved in	6.6	0
The Grinch	Very family oriented and clear cartoon and got a deep idea about Christmas agenda thanksgiving before present Recommended for everyonTook the grandkids to this moviethey didnt think it wa very good It seems like something that wa produced for the dollar it could make rather than a story that needed to be toldThe good it wa not very long The color are brilliant and visually stimulating Max wa remade with a little more of a fun personalityThe bad Grinch somehow seemed wrong Im not sure if it wa the voice the artistic effect or just a general unGrinchiness The story	6.4	0
Adrift	Well maybe I lack sophistication but I thought it wa a beautiful story and movie The way it wa interwoven with flashback and the present and engineered with dramatic and unforeseen element really made it quite compelling It demonstrated the depth of loveAdrift PG13 200 is an actionadventure dramaromance produced and directed by Baltasar Kormákur Everest 2 Guns The Deep and written by David Branson Smith Ingrid Goes West and Aaron and Jordan Kandell Moana based on the book by Tami Ashcraft Unlike most movie dramatizing something that actually happened this one doesnt begin with the usual qualifier of Based	6.6	0
The Miseducation of Cameron Post	Sweet teenage girl get caught kissing her girlfriend and is sent to a Christian gay conversion camp The film But ImI am a 71 year old heterosexual woman and I loved it It left me with a large lump in my throat so I went home to see what it wa about And big surprise it took me back to my high school year when I felt so frustrated bored trapped by the stupidity of what I wa spending my day doing Taking test on regurgitated information that didnt interest me at all I just cried the lump out that	6.8	0
Night at the Museum: Secret of the Tomb	I remember back in February 2007 I wa 10 year old then Our teacher at school said we were going to the library It turned out they took u to the cinema It wa one of those surprise that you cant believe wa real We saw the first Night at the Museum I remember liking the concept very much I have always found museum fascinating especially the one of Natural history So the film always appealed to me I saw it twice Then in May 2009 a sequel come out I remember having a fun time When I left theAnother	6.2	0
Hotel Transylvania 2	Hotel Transylvania 2 is a 2015 American 3D computer animated fantasycomedy film The film is the sequel to the 2012 film Hotel TransylvaniaHotel Transylvania 2 take place seven year after the first film with the hotel now open to human guest Mavis and Johnny have a young son named Dennis whose lack of any vampire ability worry his grandfather Dracula When Mavis and Johnny go on a visit to Johnnys parent Dracula call his friend to help him make Dennis a vampire However an unexpected visit from Draculas oldschool humanhating dad Vlad soon turn thing upsidedownAs an adultI quite enjoyedHotel	6.7	0
Siberia	I honestly cannot think of a movie that is worse than this one It is boring a hell and the storyline doesnt make any sense A high school student could produce aThis film can only be described a a badly executed porn film The acting is awful The plot ha more hole in it than a stripper fishnet tights and for the first time ever I wa rooting for Keanu to get hisI had very high expectation from this movie But movie is very slow There is no thriller or good action neither drama Movie end in weird way ItAfter	4.3	0
A Star Is Born	I did not want to watch this movie but took my wife to see it because we both saw the one with Kris Kristofferson and Barbra Streisand growing up The crowd wa a lot older than we werewe are almost 50 it wa the biggest screen they had at our theater and seat a lot but it wa maybe half full on Sunday afternoon Not one dry eye in the place it had a great tempo and didnt drag on or have any lull in the story We were both very pleased and are still engaging in conversation about theA	8.2	1
Ant-Man and the Wasp	If you love shallow moviesThere isnt any depth in this movie The joke story villain subplots It all fall flat It all onedimensional We have a mysteriouslooking antagonist named Ghost but she doesnt have a layer she cant be mysterious and at one point she serf up a clot of over complicated exposition that give the film little bit action You dont care if shell accomplish her goal or not You dont even care which side is going to win We have lot of joke but theyre all stale If you find this humour funny Im sorry I just cantSo	7.2	0
Bird Box	A postapocalyptic thriller in the vein of A Quiet Place There are plenty of difference that make this movie worth watching but ha a hard time giving the viewer a surprising or new experience As I wa watching I wa able to predict some thing that happened and a twist that should have been shocking end up being the weakest part of the movie The movie is at it best when the tension from the mysterious creature is heightened in small place When there are too many character on screen you dont feel the urgency or connect with the characte	8.1	1
Bohemian Rhapsody	This movie is a must see for any music and movie lover Queen fan or no Queen fananyone who see this movie will beIm a 75 yr old Gramma that saw this movie with her son and grandson We all Loved it I heard Queen music a I worked and raised my 4 child but never really knew the band it came from My child Lived with Queen music and totally identified with them especially in their band performance My grandson heard Queen because his father played it all the time We saw this movie a a family and the	8.4	1
Kin	KIN Three and a Half Stars Out of FiveA scifi action flick about an adopted teenage boy and his recently paroled brother who go on the run from violent vengeful criminal a well a the law and alien with a secret otherworldly weapon It wa directed by debut feature filmmaker Jonathan and Josh Baker and it wa written by Daniel Casey based on a short film by the Bakers The movie star newcomer Myles Truitt Jack Reynor Zoe Kravitz James Franco and Dennis Quaid Its received mostly negative review from critic but I mostly enjoyed it Its definitely uneven andTruthfully	5.6	0
Siberia	I honestly cannot think of a movie that is worse than this one It is boring a hell and the storyline doesnt make any sense A high school student could produce aThis film can only be described a a badly executed porn film The acting is awful The plot ha more hole in it than a stripper fishnet tights and for the first time ever I wa rooting for Keanu to get hisI had very high expectation from this movie But movie is very slow There is no thriller or good action neither drama Movie end in weird way ItAfter	4.3	0
Interstellar	I have been a cinema lover for year read a lot of review on IMDb and everywhere and never found the right movie to write my first review I always thought I would wait for THE movieAnd this is ITWhen I first heard that Nolan wa preparing a scifi movie I felt like a kid again waiting for his Christmas gift under the tree I knew it would become a classic And Im sure it willFirst of all it is incredibly beautiful to watch Honestly it wa so beautiful that I felt like I wa sucked into the movie TheThis	8.6	1
Fight Club	Fight Club is one of the most unique film I have ever seen In addition to presenting a rather fresh take on life FC also present it material in a fresh way My main interest in the film is in that in my opinion it doe not present character for u to think about Rather it present action for u to think about I will say that I cannot recall ever having been asked by a film to both suspend my disbelief the way this film asks in it third act AND at the same time come to term withWhen	8.8	1
Ocean's Eight	Its not funny the character arent charming and worst of all for a thriller there no suspense Even the sound tracking lacked punch The character also lack believability they dont convince anyone they are criminalsWell yes what else wa behind this idea Money Whats wrong with that you may ask Look at the movie Thats my answer Not a moment of originality let alone truth Very dispiriting because Cate Blanchett is an actress I truly admire and I felt uneasy uncomfortable seeing her in the midst of this misguided money grabbing scheme pun intended An all female cast of glittering	6.2	0
Ender's Game	You know how you sometimes read those annoying review by people moaning about how the film is nothing like the book Well Im not going to do that I am going to say that they made a good a film a possible without changing anything significant other than the age of the recruit which they obviously needed to do to make the story filmableEnders Game wa much better than I expected and surprisingly so given the year it ha been in development hell with various name attached to it As it turn out Gavin Hood wa the director to bringAs	6.6	0
Terminal	One should more or le never listen to others when it come to movie For me I have barely heard about this movie so I decided giving it a go not knowing what I ventured into The movie is all kind of weird the neon sign the whole dark atmospherebut I really enjoyed it overall It ha a good soundtrack a well which is something you should not disregard Overall actingcasting wa goodFor some reason it reminded me a bit of The Grand Budapest Hotel do not ask me whyAnd stay with it to the end I think you willMy	5.3	0
Papillon	This isnt a bad remake but McQueen and Hoffman deliver such amazing performance in the original film this film wa always going to find that impossible to get close to Whilst it a reasonable standalone film and not a bad movie you just find yourself comparing it to the original at every turn A classic film is a classic film and should really be left alone Id prefer director and producer to look at new project and new idea Rehashing movie that have already been brilliantly done are just a waste of resource I would advise anyone wanting to watchFlat	7.1	0
A-X-L	Admittedly this is not an Oscar winner of any kind However I took my 8 year to see it and she loved it I thoughtThere is nothing inherently wrong with AXL just that it is not very good The actor are all right the story predictable the filming somewhat laborious the music overdramatic It try hard to be film of substance but the storyline is tooDear movie freak for me AXL is not 100 Sci Fi movie because the touch of the drama is so high then the main story of what happened to a young boy finding a super	5.1	0
