name	review	raiting	quality
Crimson Tide (1995)	"As CRIMSON TIDE opens we visit various crew members of the USS Alabama as they bid farewell to their loved ones.  For one man, Lt. Cmdr. Ron Hunter (Denzel Washington), it will be his first time as second in command of a nuclear submarine.  Capt. Frank Ramesy (Gene Hackman) is in charge and is not shy about letting everyone know.  He is a seasoned veteran, as juxtaposed with the young idealistic Hunter.  The early scenes do much to set up the main conflict of the film. The suspense is relentless in this believable, tense and superbly acted war drama. One of the best modern war movies I have seen, Crimson Tide is a story about strained loyalty, respect, command, discipline, power, and military practice. Hackman and Washington are perfectly cast as an older battle-hardened nuclear submarine captain and his younger, less experienced but highly educated executive officer, caught in a crisis of potentially world-threatening proportions. Pursued by an enemy submarine, the USS Alabama has nuclear warheads aimed and ready to fire as a pre-emptive strike against This is the type of movie Tony Scott should have stuck to creating. While most Jerry Bruckheimer films prove to be bad, modern interpretations of old school martial arts movies, this was one of the better films Bruckheimer ever produced. While the story was completely plot-driven and the performances a little over the top, the rivalry between Denzel Washington and Gene Hackman made this film a cut above the rest of the trash Bruckheimer tends to produce. While simple and direct, it proves to be effective in the annals of Crimson Tide is awesome in the way it creates intensity and non-stop adrenaline rushes using scenes full of action, and scenes that aren't. The torpedo attack with the Russian sub was so fast-paced and packed with energy that it makes you bounce in your seat. Gene Hackman and Denzel Washington gave awesome performances, and their growing tension towards each other is enough to keep the excitement at a consistent high through the last half of the film. I don't appreciate how Hackman's character is regarded by most moviegoers as a Tense little action thriller on par with ""The Hunt for Red October"" has a nuclear submarine commander (Gene Hackman) and his new second-in-command (Denzel Washington) getting in a chess match of words and wits ala ""Mutiny on the Bounty"". Russian rebels may be about to launch nuclear missiles at any moment. Commands come through for Hackman to detonate the weapons from their ship, but then another message after that one which is incomplete splits the entire crew. Hackman thinks it is time to take control with aggression while Washington believes "	7.3	0
Crumb (1994)	"Robert Crumb must have had a bellyful of people calling him a genius, but that's exactly what he is. Having grown up a bullied, miserable child - and an anachronism almost from the start, with his interests in pop culture ephemera and old-time music - in a dysfunctional family (his father was an overbearing tyrant, his mother an amphetamine addict, his older brother so obsessed with comics that he forces his siblings to draw them), Crumb escaped this drudgery by fleeing to Cleveland, where he first became a staff artist Crumb takes a deeply personal look at 60's counterculture artist Robert Crumb.  The film focuses upon three decades of Crumb's artwork to reconstruct his unhappy childhood, days with Zap Comix in the late 60's, `dark side' period and recent life.  Interviews with him, his wife Aline, family and friends reveal the motives behind his astounding creativity. Crumb is sometimes hilarious, often depressing and always entertaining  a rare combination in a documentary film.During childhood, Crumb and his brothers Charles and Maxon found solace from their tyrannical father in After reading the couple of negative reviews of ""Crumb"" on IMDB I re - viewed the movie one more time just to make sure that the many times when I had seen this movie before, on the silver screen and on video, I have not been in a state of delusion.  With the movie fresh in my mind I want to put out this message to all the people who have made depreciating statements such as ""what is Crumb moaning about, he's famous now"", ""the Sixties weren't really like First, I liked this movie very much. But, as you can see from the previous comments, this is a movie that you'll either love or hate. But its hard to be indifferent to it. Zwigoff does a wonderful job of setting a mood that allows you to examine an artist who is depraved, perverse and, yet, insightful.Everyone seems to come away from the movie with an idea that Robert is spared the obvious insanity of his two brothers because of his art. But I see it differently(hence the title of What makes Crumb such an intriguing documentary isn't the fact that man looked at through the camera is admirable or interesting or laudable, although one could make the argument that R. Crumb is all of those things. No, what makes Crumb such a great film is the way it shows the twisted nature of Crumb against the backdrop of his nearly psychotic family. Compared to the world, R. Crumb is a sexual deviant, a lunatic genius, and a perfect candidate to be taken away in a plain white van.  "	8.0	1
Desperado (1995)	"Sharp knives, big guns, awesome fights, great dialog, wonderful characters and Selma Hayek looks better then ever. These are just a few reasons why I like this movie.""Desperado"" is more than an action movie. It has tons of fun in it which makes the movie extremely likable to watch. The action is way over the top but it works very well since the movie obviously doesn't take itself serious. It's fun and cool to watch at the same time.""Desperado"" is a kind of movie that really needs no story and There are so many adjectives one could use describing this film, I wouldn't know where to begin to start. I'll just try to limit them to a few. The headline here states one of them. Others could be ""ludicrous,"" ""fun,"" ""amusing,"" ""stupid,"" etc. You get the idea.Robert Rodriguez took the profits from his first film, ""El Mariachi,"" and continued on with the story now with more funds, so he made it glossier, more explosive, added some name actors and, of course, way overdid it, making it almost a cartoon it I've heard many people say that they couldn't follow the plot of this flick.I think they totally missed the point of this movie.ITS AN ACTION MOVIE.thats the whole plot.Its called lets find the bad guy,and his henchmen,and kill them.I thought it was absolute genius.Skip the plot,and go straight to the action.Banderas was pure fire.All his emotions smouldering just beneath the surface.The stunts and effects were first rate and extremely entertaining.Even the extras did great work.I would recommend this film to anyone who is wanting some great entertainment.Mark me don't go Sinking us back into the gritty life of a tormented guitar player, Rodriguez sets the stage for an amazing film. This time, Antonio Banderas steps into the role of the troubled Mariachi as he continues his quest to rid Mexico of the corrupted drug lord that destroyed his life. Using friends like Steve Buscemi, he finds the town that is harboring his villain named Bucho. The Mariachi's form of questioning normally leads to several dead, a cinematic gun fight, and some classic Sergio Leone verbiage. Unfortunately, our hero does not Rodriguez follows up 'El Mariachi' with 'Desperado'. Many seem to have preferred the raw look that 'El Mariachi' had and while 'Desperado' is more 'sophisticated' in the making and more polished, that doesn't prevent it from being an awesome action entertainer. For me, it was just as much fun as 'El Mariachi'. Rodriguez does what he does best. He already mentioned that his Mariachi films are a tribute to the western cinema that names like Sergio Leone and Clint Eastwood defined and 'Desperado' works perfectly with its comic book story, "	7.2	0
Devil in a Blue Dress (1995)	When Ezekiel `Easy' Rawlins loses his job he begins to worry how he'll make ends meet when DeWitt Albright offers him cash to help find Daphne Monet, the fiancée of politician Todd Carter.  He takes the job as she is known to like Afro-Americans and will be easier for him to find. He gets information from a friend but is then framed for her murder.  Stuck between the police and Albright's men, Easy has to uncover why Monet is so important to so many people and save himself Denzel Washington plays Easy Rawlins, a down-on-his-luck sometime machinist, sometime detective in late-1940's L.A. Seems someone wants him to find a mysterious white lady in a blue dress (Jennifer Beals)who's thought to have been seen in a blacks-only club. Enter Easy, who with his connections can get into the club and find the girl. But, of course, there's more to this plot than just that, or else it'd be a mighty short film. The atmosphere is a major asset here; director Carl Franklin has done a magnificent job not only To call this one of the most underrated films of the last ten years, is an understatement. This film is up there with Chinatown' and L.A Confidential. .  Denzel Washington is cool, and smart. Don Cheadle is stand out as the cold killer with a smile, mouse.But the real praise must go to Carl Franklin, who proves that One false move' was not just a fluke As much as I liked the film 'L.A. Confidential' my problem with it was that a lot of black characters where being brutalised, Murder, politics, sex and scandal; and it is all about a I am glad I caught this film on TV; it was great entertainment and executed well.I don't want to ramble on too much, so here goes. The acting is great - Washington giving another good performance. His narration was suitably dry too. Cheadle just chewed on the scenery. He was hardly in the film, but when he was, his impact as Mouse was powerful. Elsewhere, Beals was good as the titular devil in the blue dress. Sizemore was good as the sleaze ball who hires Washington - yet he seems 	6.7	0
Die Hard: With a Vengeance (1995)	"Die Hard With a Vengeance (1995) is the third film in the popular Die Hard franchise, which re teamed Bruce Willis with John McTiernan, the director of the first film. It is my second favorite Die Hard film in the franchise. It feel's fast paced, more realistic and more action movie to me. It is not boring or slow, I love the characters: John McClane, Zeus Carver, Simon Gruber, Joe Lambert, Connie Kowalski, Charlie Weiss, Katya and Mathias Targo. No CGI real action sequences, real explosions, real stunt performances. McClane I like this one about as much as I like the first one. The first one had a better plot and was more tense, but this one moves at a very fast rate and it seems like it is over before it begins. A vast improvement over part two, this movie once again finds McClane in the middle of an emergency situation. This time, unlike part two, though it is very reasonable that he is involved as Irons character is the brother of the lead villain of the first Die *** 1/2 out of ****When one thinks of buddy action pictures, Lethal Weapon is immediately the first film to pop into your mind, since it virtually birthed the genre. Another choice would probably be Midnight Run or Rush Hour, the latter of which somehow took pop culture by storm (I recall my friends going around, shouting ""My daddy once caught a bullet..."").  So often left in the dust, probably because it was the third film of a trilogy and strayed quite a bit from its predecessors, is none other Series note: Although the Die Hard films obviously follow one another chronologically in the film's universe, they are not really constructed as chapters in a novel. You could watch them in any order, but to give the characters more depth, and make better sense of a couple minor references, I would still recommend watching them in order.In my Die Hard 2 (1990) review, I complained (although apologetically) a bit about the lapses in internal logic. It ended up being somewhat excusable, because I read Die Hard 2 as a satire This movie gets right to the point and starts off with an explosion. I love that. A crazy guy named Simon (played very well by Jeremy Irons) blows up a store, and asks to speak to John McClane, who is on suspension. The cops grab McClane, who is by now a heavy drinker, and put him on the phone with Simon. Simon makes him walk through Harlem with a very offensive sign. Just when he is about to get beat down, he is rescued by the racist Samuel L. Jackson, "	7.6	1
Doom Generation, The (1995)	"This was one of the strangest movie I've ever seen, but at the same time, one of the most meaningful. This was a good movie. There was a sadistic violence, a bunch of sex scenes, vulgarity, more graphic violence, more sex, a three way, and an incredibly sad, tragic ending.If you are able to look past all this (many people cannot, mind you), than you will see a good movie about three teenage tortured souls cruising along the urban pits of Los Angeles, who run into a crazy clerk with Gregg Araki's THE DOOM GENERATION is reminiscent of everything from MY OWN PRIVATE IDAHO to THE RIVER'S EDGE to TRUE ROMANCE to the experimental films of Pasolini, of Warhol (Morrisey), as well as of Richard Kern. The film reveals its thematic message when the most innocent and selfless of its three main characters asks the other, more self-centered, two if they ever think about the meaning of existence. Dismissing the very question, they reveal to the questioner an answer of sorts, one which suggests that we each create a meaning The opening credits claim this is a `heterosexual' movie by Gregg Araki... Now that statement is still open for discussion. Something that isn't open of discussion is the fact Araki created one of the meanest, most good-looking pieces of trash of the 90's! Imagine yourself a lesser-hyped version of `Natural Born Killers' and exclude that last bit of political correctness. It seems like Araki was testing how far he could go...and then cheerfully exaggerated some more. The Doom Generation is a speed-driven and absurd road movie against all forms of Gregg Araki's Doom Generation is a satirical look at a generation that has been played out in cookie cutter versions of Gen X films.  Don't get me wrong, Doom Generation is a little more ""visual"" than let's say, ""Reality Bites,"" but then so is ""Nowhere.""  The graphic nature of the violence and language play into Araki's satire and even the subliminal messages throughout the film play into the hands of those who look upon the ""Gen-X"" films as hip because we all go to a coffee house. Capitalism Wow. What a film. This highly enterntaining, slick, fast movie, requires multiple viewings. The more you put in the more you get out. The story is a simple one. A teenage couple, sick of the world, pick up a drifter after a concert at quite a metaphorical venue. They then get dragged through murder, drugs, sex (Highly un-erotic), ya know, the usual. The dreamy, surreal visuals are a delight, and the symbollic use of colours and light are mind-blowing if not hypnotic. Please dont be disgusted, during the first viewing, "	6.0	0
Feast of July (1995)	"A lovely film of a tragic story... of sympathy and small, seemingly small impulses that eventually lead to ruin and horror.Our heroine is a poor girl who's been seduced by a handsome, charming man who leads her to believe he loves her and will marry her. And after a month or two, he has vanished. She's left pregnant and decides to walk to the town where he said was his home (about 30 miles away). By then, she is very pregnant, it's rough terrain in terrible winter weather. She has In an almost quasi-Victorian style, and most certainly with a true Victorian setting, H.E.Bates' novel has been turned into a fine cinematographic production. Excellent interpretations by all concerned, not only the leading actors, lushly backed up by some truly splendid photography, this is a film which appeals to the senses of perceptive viewers.Unfortunately the music score is not up to much, or perhaps I should say that you should not see this film expecting great orchestral and vocal music as Zbigniew Preisner has already given us in the trilogy `Trois ""Feast..."" is a well crafted, somewhat staged and romanticized drama about a woman, Bella (Davidtz), who wanders into the lives of a 19th century agrarian English family with 3 adult sons changing their lives forever. The film offers good performances by all, represents rural life of the time well, is artfully presented, and avoids extreme excursions giving the film a sort of perfect Disney-esque feel. Davidtz graces the screen throughout though Chaplin offers perhaps the best performance. A good watch for those in need of some easy-going romantic period drama Sophisticated and well paced love story between a disgraceful young woman and an insecure and Beautiful scenery and details, authentic costumes and language. After six viewings, Ben Chaplin still lights up the screen "	6.3	0
First Knight (1995)	"Mighty and pretty spectacle about Lancelot , King Arthur , Guinevere and the famous romance in color magnificence . This spectacular production from Jerry Zucker that gave you ¨Ghost and Airplane¨ among others and only Columbia TriStar could bring it so magnificently to the screen including a majestic soundtrack and splendid cinematography . The classic story of romantic adventure come to life enriched in glamorous color and with such great stars as Richard Gere (roving spirit Lancelot), Julia Ormond (wonderful Guinevere), and of course the great Sean Connery (upright Arthur) I don't see why people are making so much noise against this movie. We all know this isn't a history class. We all know this isn't realistic in any way. It is NOT and it's NOT supposed to be! I've never heard people say : ""The musical version of The Three Musketeers with Gene Kelly isn't faithful to the book"". Frankly, who cares? If you want the true story, the realistic story, get a book or a documentary. What we have here is a true ""popcorn movie"", the kind of Although many have criticised this film harshly, I believe it is unnecessary. It is an adaptation of the myth of Arthur, and is interesting. There is no magic, no Merlin :(, no Morgana, no sword in the stone - in fact, no referral to Arthur's past. This obviously changes the myth quite substantially. Merlin and the Sword were key players in the typical Arthur legend, but this adaptation is good because Morgana often confuses people.It squashes what Camelot really is - an ideal - into about two and a bit I have watched this movie countless times over the years and it never fails to impress. Unlike lwjoslin, I don't purport myself as a historian. But then, the story of Camelot, King Arthur, Guinevere, and the rest are NOT historical figures in any true sense. They are all fictional characters in a fictional setting.So why write such a derisive review? To me, it seems clear that the reviewer is incapable of simply viewing this as pure escapist fare. He (or she, but I doubt it) most highly thinks very highly The Arthurian legend gets another reinterpretation in First Knight with an impressive Sean Connery as King Arthur. The last time Connery was at Camelot was his appearance as the Green Knight in Sword of the Valiant back in 1984. Julia Ormond is a fetching and beautiful Guinevere any knight worth his salt would saddle up and rescue her.Richard Gere is Lancelot and try as he might he comes off as way too American. This role calls for someone with the dash of an Errol Flynn and I'm surprised no one "	5.9	0
Free Willy 2: The Adventure Home (1995)	"First of all, I have to say what I liked original Free Willy movie. In fact, I fall in love with it. I suppose it is one of the best family movie and best animal movie so far. For some reasons Simon Wincer, who directed the first movie didn't return for making this sequel, though we can see again all major characters from Free Willy. Our main hero, Jesse is now fourteen years old and he finds out that his mother passed away and he has a stepbrother named Elvis. This movie is just as good as the original. It presents a more complex theme, and one that is a common problem with all marine animals. It was funny seeing Jesse impress Nadine by showing off his relationship with Willy. Plus, I think that Nadine, aka, Mary Kate, is a cutie! I want to marry her! The problem with the oil spill isn't original, but it reminds us to always keep a look out for the orcas' safety. This movie differs from the first movie in the fact that it My Take: Preachy, eco-friendly sequel, but has its moments. Let go of your ""Save The Whales"" placards, allow FREE WILLY 2: THE ADVENTURE HOME do the job for you. If you thought the original FREE WILLY had enough ""Free the Whales"" slogans to match a 3-ton Orca's weight, FREE WILLY 2 is even bigger, with its environmentalist propaganda that is! In its story and characters, it lacks that certain oomph of the original, which elevated it from its predictable genre origins. FREE WILLY 2 is much more predictable, with a free willy 2: the adventure home i think is a good movie, but i still prefer the first free willy movie. This movie was made in 1995. The movie starts with Willy with his family, Randolph (Now a best friend to Jesse) hears willy's whale voice, he records the voice and is chuffed to show it to Jesse when ie sees him. Jesse is know grown up by 4 and a half inches. Randolph sets out to collect Jesse to take him to the sea and to see Willy again, Plot close to unbelievable but absolutely stunning photography.  Plus relatively fast-paced action still make superior family viewing "	5.0	0
Hackers (1995)	"Hackers is a non-stop cheeze-fest. It's also one of my favourite films of all time. Which is not to say it's a perfect ten, it isn't. But it's a great combination of good cheeze and pure fun. Suspend all disbelief, it's not about realism. And try not to nitpick (we all know graphics would not have been possible using Unix, we all know that those archaic modems couldn't run that fast, etc. etc. etc.)That aside, this film is really funny. It also laughs at itself on a regular basis...I mean First off I would just like to say that anyone who reads into this movie too much(ie try to take the validity of each and every aspect of the movie) will hate the film. Coming from a programmer and a computer enthusiast, the movie was great despite all the false statements, fake guis and totally bs methods of cracking. Quite frankly if you are one of my fellow computer geeks don't expect anything close to the real deal, it would never make a good movie for the public. I think I'm working in IT for over 10 years now, and let's be clear: Hackers is a movie, .. there's nothing real about the ""hacking"" going on in the movie.There's a few scenes that are horribly done (for today's standards) but all in all I loved the movie. The acting is OK, the soundtrack is great and it changes for the everlasting ""chliché"" of the IT Nerd.It's a movie that could surprise you, especially with the amount of bad movies being released nowadays. It's funny to see Johnny Lee Miller and I happen to like this movie because it is just fun to watch. If I'm bored, I can easily become unbored by watching this movie. The soundtrack is awesome and it introduced me to electronic music. I never liked it until I saw ""Hackers"". I love the clothes and the visuals. I knew it wasn't accurate from the minute I saw it, but then again, it's not like it was posing itself as some movie that depicted the real life of cyberpunks. It's just fun little movie. Though some of The problem with any movie that focuses on technology, particularly computers, is that it will become dated nearly immediately. This isn't a new problem for filmmakers; great films of the past, from DESK SET to COLOSSUS: THE FORBIN PROJECT, from DEMON SEED to TRON and THE LAST STARFIGHTER have all featured 'cutting-edge' technology that seems quaint, by today's standards. Even 'Hal', from the timeless classic 2001:A SPACE ODYSSEY, is a huge monstrosity that could be miniaturized to a fraction of it's size, today. So when a film's whole theme involves "	6.2	0
Jeffrey (1995)	"This is one of those movies that I confidently predict will wind up being considered much better as time goes on than the critics said at its inception. It's especially funny (and biting on occasion) if you happened to have lived through the first rush of AIDS deaths and the fear that engendered. This whole movie is a send up of that, and revels in the idea that sex and life go on even in the aftermath of terror. The Hoe-down fantasy sequence with its overtones of Busby Berkley and I watched ""Jeffrey"" with my Husband earlier tonight. I had meant to watch it for years, but it was a ""gay"" film, a genre which I love, but often eschew because these films always make me think--even ""La Cage aux Folles"" had a deep and abiding lesson or two hidden inside.) The themes often involve intolerance, and the traumatic impact of AIDS on the entire gay community; even if the film is a comedy, I find these themes fill me with empathic pain and frustration. I decided to brave those This is one of my favorite movies. This movie takes a very serious subject and presents it in a very light-hearted manner. There were times when I wasn't sure if I should have been laughing or crying. My favorite scenes had much to do with the quasi-comical nature in which AIDs is presented, and how each character acts, reacts, and is affected by the sickness. Rest assured, this movie will keep you interested not only with its story line but with the surprise cameo appearances by some of today's best I first saw this film on TV, and was gobsmacked (a British expression!) at Patrick Stewart's performance- this is totally unlike anything else I have seen him in.However, I soon discovered that there many more superb performances in Jeffrey... from the smallest roles (usually played by bigger names than you'd expect!) to the main roles entrusted to Stephen Weber & Michael Weiss. I managed to have a marvelous time just star spotting!I found this so hilariously funny in some scenes, and yet full of pathos in others that I ended I've noticed that many of the people who really didn't like this film were taking it way too seriously....Either that or they were expecting too much.  Its a comedy, (with some serious underlying issues)...It doesn't pretend to be anything else.  I found it fun, light-hearted and adorable.  Michael Weiss is yummy as usual, Patrick Stewart adds flair and finesse, Nathan Lane gives yet another spunky fun performance, etc..  If you have high expectations for the film, you're going to be disappointed.  If you want to "	6.7	0
Johnny Mnemonic (1995)	"Why does everyone hate that movie so much!?! All the reviews I have read called it ""confusing"". How could it be confusing?1. Takes place in a world created in William Gibson's many works of fiction. 2. Man has data in head. 3. Others REALLY want data. 4. Man tries to get data out of head before it kills him -- or the people chasing him do.Along the way there are some colorful characters, cool gadgets and cityscapes from Gibson's 2021, and even a smidgen of romance (but not enough to Johnny Mnemonic could have been a wonderful movie, had William Gibson not strayed so far from his original story when writing the screenplay.  Having painter Robert Longo direct the movie, the first and to this date only full length feature he has directed, was probably not the best idea either. While Longo may present the occasional intriguing image, his inexperience shows in other areas.  The acting is terrible for the most part, with Henry Rollins taking the cake for worst performance.  Reeves, contrary to popular opinion, is I saw half of this movie on television once, and since I am a avid sci-fi fan, the story intrigued me. A couple of weeks later I went out to pick up a copy of this movie for myself, and ever since I've been watching it every now and then. Not every month, but at least once every 4 or 5 months. Sometimes more. There's just something about it that I like. Well, lets start from the beginning:It is the year 2021 and the world has been taken over by This is not a terrible film as claimed, but it had faults: poor pacing; weak atmosphere (visuals were there, but insufficient music track to back them up); and its largely unexplained universe.Ideally, you need to have read Gibson's short stories and ""Neuromancer"" first, and then all the props - cyberspace, 'black ice', grubby streets, brand-name hardware, Yakuza assassins, muscle grafts, etc - make sense. The ""Blade Runner"" style information dump was no substitute. Incidentally, many of these props appear cliched, but remember that Gibson more or less invented them; it's Heavens, why is everybody bragging about this movie? Maybe because they compare it to ""Matrix? Probably, I wouldn't know another reason.Nobody says that this is a real block-buster, but it is definetely not as bad as everyone here wants to make it.It's a nice movie to enjoy (especially on DVD) and forget afterwards. Not because it was bad but just because it was good and entertaining for a short while. Nothing more, nothing less.And it DID have its benefits: that crazy preacher was so hilarious to behold. A nice and "	5.6	0
Judge Dredd (1995)	"This film, and its generally poor reception is a good example of what happens when huge marketing mistakes are made. Take a look at the cover of the DVD package: ""Stallone: Judge Dredd"". The film should have been titled ""Judge Dredd"" - even in the packaging - and the emphasis for the marketing of this film should have been less Stallone, more content. On the flip-side, when the most consistent complaint you can find among IMDb psychofants is ""HE TOOK OFF HIS HELMET!"", you really have to wonder if the It's unfortunate that ""Judge Dredd"" wasn't accepted by mainstream viewers or even received a cult following.  I found it to be very entertaining.  I don't see too many movies based on comic book superheroes that I honestly enjoyed.  ""X Men"" for example went on too long, moved very slowly and took itself too seriously.  ""Judge Dredd"" is a fast-paced sci-fi-action thrill ride that delivers from start to finish and has help in the comic relief department by Rob Schneider.  Sylvester Stallone overacts throughout, but that's Judge Dredd is based on one of the most popular characters from the UK's 2000 AD comics. It is set in the 22nd Century, when most of the Earth has been turned into a desolate wasteland known as the ""Cursed Earth"" and most humans live in highly concentrated cities, walled off from the rest of the world. Society is fairly anarchic, except there for a class of humans, known as ""judges"", who act as cop, judge, jury and executioner all rolled into one. Sylvester Stallone is the titular judge. He's JUDGE DREDDNow the thing about this movie is everyone hates it... except me.The movie is about a law enforcer set in the future that gets falsely accused of murder and is sentenced to life imprisonment. He escapes and is on a mission to try and find the person who set him up.Anyone that has read the comics hated this film due to the fact that is apparently so different to the comics. From what I have been told, Dredd never takes off his helmet and reveals his face. Not in Firstly, I am not a reader of the Judge Dredd comic books, so I have nothing to compare Stallone's Judge Dredd to, but honestly, I loved this movie and cannot imagine any other actor playing this role. I've heard people say that Dredd should not remove his helmet, but that did not bother me one bit. The action in the movie ranks along side some of Stallone's best and the movie is entertaining from start to finish. I think that Rico is a good villain, played to perfection by Armand "	5.5	0
Jury Duty (1995)	Typical Pauly Shore fare that has him stalling the verdict on a murder trial so he can stay in a plush hotel longer. Naturally he has cut a deal to be in the President's suite of a different inn than the other jurors. Anyway as time progresses, it appears that Shore might be on to something when he tries to convince the others that the case is not as cut-and-dried as it appears. Some outstanding performers (most notably Shelley Winters, Charles Napier, Tia Carrere and Stanley Tucci) somehow found their This is one of the worst movies I think I've ever seen in my life.  Who on I think that Jury Duty was stupid but very funny. Pauly Shore is funny because he exists. There's room for anyone in comedy and he proves this point. I'm not sure if this movie damages brain cells, but I watched this movie alone and laughed my ass off. A little tasteless at times. I wonder if Pauly Shore wrote any of it. Andrew Dice Clay made an appearence, I think he's a good actor, very funny. Tia Carrere is a good actress also. It's a true comedy if you think I can't understand why there are so many poor reviews of this movie. And some to say that this is the worst movie Pauley Shore has ever done. I've seen it about a million times, and I think it is just as hilariois nearly every time I see it. And, sure Pauley Shore's most classic movie may forever be Son in Law, but com'mon, I do not think this is the worse thing he's ever done.Jury Duty is largely a parody of Twelve Angry Men, and ...And Justice for All. JURY DUTY is exactly what you would expect from Pauly Shore: obnoxious, silly and ridiculous.  Here, Shore plays a jobless boy who decides he can get himself a free hotel room by posing as a juror for a murder trial. Usually, I give movies what they deserve, but since Shore never made a good movie, I have to give him credit.  I mean, here is another guy whose movies were successful at the box office, but had little or nothing to show for it. If you are a 	4.1	0
Kids (1995)	"Larry Clark has broken the boundaries with this film. Not only is it one of the realist depictions of our nation's youth, but it also brings the fear of the AIDS virus closer to home. This is not a piece of fictitious work, this is brutal honesty in its rawest form. While many will knock this film because of the pornographic nature, I saw past that and witnessed the birth of the next plague. Writer Harmony Korine has taken the world of our children and transferred it to the big Kids is one of the best movies I've ever seen. It's funny, horrific, but realistic. Despite the cast having no previous acting experience, the performances are all wonderful, especially Justin Pierce's (as Casper). The realistic story line, the classic dialogue, and the horrific finale are the film's best features.What bothers me is that many people discredit the film. Saying that the movie is exploitation, or something even more ridiculous. I think that people are unable to except the fact that Kids is accurate. Not all teenagers behave like Telly or This film struck me in the heart, it made me feel terrible after seeing it and any movie that can have a impact on me like that, I congragulate. The film is almost like a documentary of a group of kids in NYC. It probably isn't completely realistic but its believable. It is a frightening wake up call to America.If you want to be moved watch this film. The acting is great for a group of rag-tag kids, they make the story really believable and passionate. I do believe that This is not a super super film, but it stays with you, which was sort of the point - especially if you saw it at the time it was released, before the onslaught of ""dark"" teen movies over the decade following. This was the granddaddy of the genre and remains one of the darkest and grittiest of them all, in both subject and style. Perhaps in part because the subjects were an urban group of kids, rather than the angsty suburban set we've grown accustomed to seeing, there is a There are two highly, and deservedly, controversial movies dealing with the issues of drug and alcohol abuse, underage sex, lack of control, and the preteen and teenage minority of urban America. One of them is ""Kids"" and the other is ""Bully."" The former is a haunting work of art; the latter is a clunk of garbage. Both were directed by the same man, Larry Clark. I saw ""Bully"" first about a year ago and I was blown out of my mind by how offensive and atrociously cruel that movie was "	7.0	0
Living in Oblivion (1995)	"Funny, absorbing and smart movie about a no-budget film and the people trying to make it.  The movie plays around with reality and dreams without getting too obscure or serious.  It's well-done, well-acted (one of those rare movies where the entire cast is great), very funny and very smart. Naturally, this bombed...it was TOO intelligent for mainstream audiences and how do you market a film like this.  But it plays on IFC all the time and it's basically one of the best films of its year and For all of us who have worked on a film production before, watching Living in Oblivion is an honor and an enjoyment. For once you have experienced what it is like to work in that kind of atmosphere with that group of people, you accept it even more. A story about a director making a movie, Living in Oblivion holds many true tidbits and crazy moments that occur regularly on a film shoot. The relationship between the director and the D of P, the treatment of the actors between the ""Living in Oblivion"" is one of your video store's coolest secrets. Writer-director Tom Dicillo takes a satiric look at independent films while capturing the ups and downs of making a movie. For the cast and crew of the film within this film, the downs hilariously outnumber the ups.Steve Buscemi shines in an all-too-rare lead role as the frustrated director. There's also great work by James LeGros as the pompous leading man, Catherine Keener as the insecure leading lady, and Dermot Mulroney as the broken-hearted cinematographer.Dicillo is especially concerned with the This is one of my favorite movies and it aggravates me that it's the kind of movie that always seems to slip through the cracks. In other words, nobody watched it. It's hilariously funny and yet the public in general don't either get it or find it funny. I not only laughed a lot but found the acting to be excellent. Buscemi's performance of a Indi' film director going through the rigors of dealing with inept film crew, egotistical actor's, in-crew relationships and not to mention a certain dwarf with Living In Oblivion is a mad-cap, zany, and often surprising film about everything that can go wrong while making an independent film.  Superbly acted by the entire cast, especially Buscemi, Keener, Martens, and Mulrony, the movie is full of twists and turns that keep you longing for more.  Tom DiCillo's wit and humor are outrageous in the best sense.  Beware, however. The movie is full of well-used and perfectly-placed profanity.  Not for the weak at heart where such language is concerned.  If you've got the "	7.5	1
