name	review	raiting	quality
Show, The (1995)	mall law), and a bigger involvement of Jay and Bob (but not too much) make this as good, if not better than the other Kevin Smith films and quite possibly my favourite of his.Its hard to rate this film, you'll either really like it and give it a 10 or tuck into another chocolate pretzel after giving it a 1. in their own little subplot of taking on the mall police.  Again their adventures are exaggerated for humour.If you hated Clerks and Smith's other movies then you'll hate this. However if this world is one that appeals to you then you'll love this movie's reckless abandonment of reality and enjoy the adventures involved in a trip to the mall. this movie is a awfully funny experience. But I can imagine that the film looses some of its appeal when you are not familiar with the Marvel and DC comic heroes and the strange passion (and science) of collecting comic books.And to everybody who has also failed in seeing a sailboat in those dumb 3-D-pictures, this movie provides some comfort... which is exactly what must be changed. ill let you find out how.jay and silent bob make a welcome comeback in a slightly more central role with a lot more to do. with hilarious results.i originally put 8 for this movie. but thinking about it again its a 10 and its going in my movies :) l8er days PaUl :) of himself.I liked the script and the way that the movie was paced, although at times seemed like the scenes were stretched further than they should be. The sets were good and the lighting and cinematography is good also. I don't really have any major gripes about this film, it's just that, there are better movies in Kevin Smith's series. 	7.2	0
Showgirls (1995)	I recommend it? I don't know. It depends on your taste. If you're looking for a drama, go elsewhere. If you're looking for a quirky, funny movie, and you don't mind lots of naked ladies running around all over the place (yes, even if you're female - I am, and I liked it), go rent it. It might surprise you. style as a wannabe Vegas showqueen.I think compared to a lot of films that come out that deserve a one star rating this doesn't deserve one, I found it watchable and I think there's been a kind of herd effect to say it's trash. It's just *about* trash.So right on Tarantino for coming out alone in praising it I say. so many clichés in here, but you kinda don't think about them as most of the time your wondering if you just saw what you just SAW. And the one liners are just awesome.This may not be a master piece, its far from it. but this show just how great some bad tasting movies can be the most pleasurable experience. for Elizabeth Berkley since this movie probably ruined her career. Still, I think we should all give her another chance. She's worth it. Don't all our Saved By the Bell loyalties mean anything? I want to close by saying that I am proud to own this movie in my personal video collection. It is a cult classic in the making!!! and direction and big glitzy production numbers and the recipe for a disaster of legendary proportions was the result.Sit back, have a glass of champagne, get ready to toss your fries and sit back and enjoy. You will be able to tell all your friends you saw it long before the Broadway musical all drag version was all the rage! 	4.7	0
Smoke (1995)	"chance occurrences. The characters are not ""movie colorful"", but ordinary down-to-earth people brought to realization by a flawless ensemble cast. The film reaches a sublime conclusion in a tender Christmas story narrated by Keitel and supported by Tom Waits' haunting song ""Innocent When You Dream"". Everyone ends up in a better place than when they started, including myself as viewer. It gives us an opportunity for a stop and for starting rethinking issues. Therefore the small cigar shop, which appears like an island within a stormy ocean, like the antipode to the bustle environment.Sometimes some of the hurry enters the shop, but the clocks seem to tick differently there and at the end everything calms down. I like this movie. Whittaker, and all the other players  contribute some of their finest performances.The film itself ends with a ""Christmas story' which conveys more of the religious-and humanist-meaning of that holiday than a thousand scmaltzy TV specials.Watch this movie, watch it carefully. Rarely has the beauty and sublimity concealed behind the facade of quotidian existence been better conveyed in a film. is just the little things - a chat with your friend, a moment of happiness, a Christmas story told at lunch, a photo- and the feelings in life that matters. That's why maybe we feel so happy and relaxed when we watch the movie: We forget about the daily stress and want to be a part of Auggie Wren's world. new nothing of the chemistry of combustion, he did the best that he could, based upon what he knew.  Likewise, Smoke is a movie about people with limited knowledge and perspective.  Their assumptions are often wrong;  but, they do the best that they can.  A small, seemingly insignificant piece of information can, and does, change everything. "	7.4	0
Something to Talk About (1995)	character with any depth is Jamie (Brett Cullen)--very handsome, intelligent and caring--a real great performance.  A word of advice--this movie is VERY R rated.  There's tons of swearing (especially from Sedgwick) and VERY frank sexual dialogue--it is NOT for the kids (unless it's an edited for TV version).  It's an adult movie.Predictable but well-done.  Worth catching. failed when released because the exec's didn't know how to sell it to make money but none-the-less it is a classic in my book on relationships.  The choice of the title also didn't make sense because the song really has nothing to do with the movie.  Again, I think this was a marketing mistake and not the filmmakers. the heroine and wronged wife;Robert Duvall as the family patriarch; Gena Rowlands as thebeautiful and devoted spouse and mother; and Kyra Sedgwick asthe transgressive sister. Dennis Quaid as Grace's philanderinghusband is very appealing, so it's hard not to be rooting for he andGrace to reconcile. Finally, good cinematography and a portrait ofgracious Southern living make this film an enjoyable view. of the film: that Something to talk about' is the kind of film where you start out wondering how all these people are related, and end up knowing all to well'. I could not agree more, but I guess that is what you get when people start to gossip and talk!CMRS gives Something to talk about': 4 (Very Good Film) I read one comment that says that Duvall shouldn't act in any movie. That is what made me angry so I had to write it. Man is a screen and stage legend! So to end, if you can watch this family drama about marriage, infidelity and love. It's not the best choice coming from Hallström but it's a bearable one. 	5.7	0
Species (1995)	"one kept me entertained all the way through. Not the greatest movie ever made but not boring either. A fun B-movie type science fiction/horror movie, but with good actors.I'm giving it an 8, which to me means, ""liked it"", whereas a 6 to me would mean ""it was OK"". It was more than OK so I give it an 8. you don't think about it too much.Acting varies--Kingsley is TERRIBLE in his role. Michael Madsen is pretty good as part of the team as are Marg Helgenberger and (especially) Forest Whitaker. Herstridge is certainly beautiful but can't act--but the role doesn't call for acting.I'm giving it an 8. It's no classic but it moves quickly and I was never bored. or something... Who knows. Henstridge is great to look at and the above average cast give it their best shot with the lame dialogue and cliched scenes. Whitaker's empath character quickly irritates with his constant stating the bleedin' obvious, but I always get a kick out of watching Madsen, here in stereotypical tough guy mode. 'Species' is big dumb fun. of the cast is distinguished, with a very cool Michael Madsen stealing the show; the special effects are convincingly yucky; and the pacing is fast and unrelenting, with the ""search-and-destroy"" team being always only one step behind the pursued alien ""monster"". A forgettable film, but not nearly as bad as many reviews have suggested.      (**) even though they're cheap throughout - they do look fairly realistic. It's not until we get to the end and the director decides to spoil it with some abysmal CGI that the effects become a problem. But even so, Species takes its plot well and isn't too serious, and I've got to rate this as a really fun flick overall. "	5.8	0
Stars Fell on Henrietta, The (1995)	"goes wrong. It's just too unpleasant, especially seeing a nice guy like Quinn's character be treated so coldly by his wife. I also to see the good guy, ""Cox,"" doing what he did late in the film, although it certainly adds life to the story.Nonetheless, it's definitely worth a look if you like a good drama and appreciate Duvall's talents. Cox and Aidean Quinn and Francis Fisher played Don Day and his wife. How could a picture like this miss? It played at only a few theaters and was quickly picked up by all the cable TV people. This film is far better than most of the movies being released today and I hope more people get to see it. this film. He is well supported by Aidan Quinn, Frances Fisher and Brian Dennehy, a cast which attracted my attention in the first place. I was interested, too, to discover that Clint Eastwood's daughter (Francesca Ruth Eastwood by Frances Fisher)played the role of Miss Fisher's daughter in the film. It's a shame the film did not have a wider distribution. it means you are one of those who have to have blood and guts,fast cars and hot chicks and action to enjoy yourself.And Iam not of that kind,thank god.All in all,this is the loveliest picture since ""Its a wonderful life"".Just pay attention and be patient and Iam sure you'll discover its true value.I give this film 10 out of 10! gut feelings, when everyone else treats him with humiliation or passes him off as a quack. For people to have faith in their dreams and keep their dignity in the face of all diversity are wonderful things.  Hitch your wagon to a star sweetheart, I've lived my life by that (one of the best movie quotes in the world). "	6.5	0
Strange Days (1995)	"time to get into the characters and the situations (which, in too many movies, we are not allowed to do since the pace is often too frenetic).Strange Days is challenging and aggressive and frequently disturbing. It is also inventive and exciting and ingeniously staged. It is simply a terrific science film which any devotee of the genre absolutely must see. noir than actual sci-fi - although the sci-fi elements are important. With a great cast and an amazing atmosphere throughout, this is one not to miss for fans of thrillers, film noir, sci-fi and especially the subgenre knwon as cyberbunk. 8 stars out of 10.In case you're interested in more underrated masterpieces, here's a list with some of my favorites:imdb.com/list/ls070242495 leads debate (internally, as well as verbally, a first for a Cameron movie) the implications and the possible consequences of such an action. Despite its flirtation with the mainstream, Strange Days is a film that dares to pervert the traditional course of Hollywood into a future that is worth seeing. Perhaps predictably, it made little impact at the box office. is built upon (Rodney King riots, 90's hip hop culture, rave clubs... things like that)... just something to keep in mind, although if you did live though it, you'll appreciate the depth that these references add.But really, I can't recommend this film highly enough. It's a completely under-appreciated piece of work, and one of the best sci-fi thrillers out there. being ageless. The two most brilliant scenes are the opening sequence - the robbery in the Chinese restaurant - and the showdown down in the streets at the millenium party. Also the soundtrack (Deep Forest, Peter Gabriel, Skunk Anansia, Strange Fruit...) is one of the best I´ve ever heard, what makes ""Strange Days"" an unforgettable experience for every watcher. (10/10) "	7.2	0
Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)	Both transport me to a world of colour, joy and heartache, yet both stay just the right side of sentimental too.Of course the plot is a little convoluted; of course the entirely sung script makes it a little jarring at first - but just sit back and let Les Parapluies do its magic. You won't regret it. I promise ;-) combine to transport you to a magical place.   I loved the fact that every word was sung, but it was not like opera at all.  After a few minutes it was as if every word is always sung and talking doesn't exist.  Catherine Deneuve was so beautiful!  I love this movie and highly recommend it. Only in France, and thank God for it. All the cast are brilliant - charming and charismatic; the production design looks like a psychedelic gingerbread house; the score is exceptional; the singing genuinely heart-felt and moving; and the whole thing is carried off with such effortless confidence and unreserved joy that it's impossible not to fall in love with it. good, the film moves quickly (90 minutes) and--quite simply--this is one of the best foreign films ever made. It's not for everybody but if you're a romantic (like me) you'll love it. But be warned--have PLENTY of tissue handy for the end. I've seen it four times and I STILL cry at the end! A definite must see. A 10+. if that's beautiful already, then what comes when the 20-year old Catherine Deneuve is in the lead role! Just WOW! Once again I don't bother explaining any of the plot, because there's no point really...but one of the saddest scenes in movie history, is the Esso-scene in this one. Watch it! if you're not too busy watching the latest Van-Damme. 	7.9	1
Tie That Binds, The (1995)	"give love to the traumatized girl. Meanwhile Leann and John begin a crime spree trying to find their daughter to take her back. ""The Tie that Binds"" is an effective low-budget thriller with a good story. The screenplay is well developed and builds tension, but unfortunately the conclusion is very poor. My vote is six.Title (Brazil): ""Laços Diabólicos"" (""Diabolic Ties"")   I liked the way the movie made many connections of the theme like mother like daughter(also father) and the scenes when Julie used violence was quite surprising,  humorus, and actually thrilling.   The movie wasn't the greatest thriller,  yet the characters,  performances,  and scenes showed talent and I was satisfied with the rental. out than it should and ends with a particularly overdone, overextended climax. The performances are generally good and there are a few bits of imaginative camerawork, but the familiarity of the material proves to be overwhelming. The film has no personality, and most of the scenes seem to be just copies of similar events in other thrillers.   (*1/2) is!  In the final 20 minutes or so, the scriptwriters obviously suspended logical actions of the characters in favour of a more dramatic and visual finale. Too bad, because this would have been an otherwise excellent film.  Also, the inclusion of a real version of ""Mr. Flip Flop"" leading the little girl to the villain was unnecessarily cruel. ludicrous situation atop another? Stars Daryl Hannah and Keith Carradine can't even scrape together the semblance of believability within this context, and both are at a loss (as the ""innocents"", Moira Kelly and Vincent Spano don't have it quite as bad, but their general lack of charisma puts them at a disadvantage regardless). Tiresome, unsubtle junk. NO STARS from **** "	5.0	0
Three Wishes (1995)	"Valley urban explosion! I thought the players were all fine and the child actors were very effective. The story dragged a bit but pacing is not everything - sometimes it is good to linger a bit and be nostalgic.  This is a good movie for thoughtful teens who can appreciate the message given about  home, hope and history. good movie for a family to watch together. I think many people can learn from this movie that we should cherish what we already have had in hand. As the saying says, happiness lies in satisfaction.And it's not a big story, so it may not have got much attention from audience. But still I would say it's a good movie. e-mailed one of my daughters and told her she too might enjoy it.. so what if it's fantasy...it was a feel good flick and I am happy I had the chance to view it..by far beats all the horror and murder movies and give hope that the world can be turned into a better place one man/woman at a time.... brilliant and makes this movie a solid 8/10. ""Be yourself"", Jack advises Tom. ""And be happy with what you have"" he adds much later in the movie. Hope and love will endure against all odds, if we allow magic into our lives. The same magic we believed in as kids. It is still there. You just have to admit it. I knew was that it was not R rated. To my great pleasure and surprise I found a gem of a movie I continually recommend to all my friends.After my brother and I watched it a few years ago you could have called us the ""blubber brothers"" as we both were overcome by the its generous wish for us all. "	6.2	0
Total Eclipse (1995)	"and dislikes rather than physical attraction. And that's what you sense through all of their scenes together, a meeting of minds more than a meeting of bodies.There were many who praised this movie, there were many who hated it, but love it or hate it, it holds a strange fascination which makes you remember it long after you've seen it. man or his life here, but what you will get is a story about love, madness, writing and the search for meaning.If you like what you see of Rimbaud from this movie, I would whole heartedly recommend his work to you and any and all written biographies as they will shed even more light on a truly great poet's life. acting also on behalf of the others in the cast, even when the script and the direction works against them. And it does, more than once. Maybe the plot got all confused, simply because the poetry of the poets was not taken into account.But a film gone awry can still be a wonderful experience. Frustrating, but wonderful. This one is. scat and sex and drug and rock'n'roll and get-down-and-get-dirty poets.Past that, it's the story of a great, if brief, flowering love ... the kind of love story you'd expect for people who live and breathe life in the way great alternaculture poets must.Eternity is where the sunlight mixes with the water. And the penetrating movie mixes with the prepared mind. before he became a titanic superstar.Rimbaud""s painfully self-destructive bisexual life and his affair with Verlaine is not a ""nice"" story to tell, but the drama is interesting as a study in the eccentric mind of the artist. Beneath the plot is the age-old question of whether the artist's oddness hinders his creativity or is actually the fuel for his art. "	6.6	0
To Wong Foo, Thanks for Everything! Julie Newmar (1995)	it's an admirable attempt. I think some of the reviewers on this site are a bit too harsh on this film. It is a fun bubble gum of a movie. Watch it and enjoy it, and in the process if you come away from it with a little more of an open mind, I think it has done its job. of oldies.It is seldom that you see so many characters developed to such a depth in such a short space of time.I counted no less than eight of them that we all could vividly recall- a real tribute to the writer. This movie was an education and a miserly score of 5.5 shows how unwidely entertained this membership is.See it. lives dangerously and tries to fit in, in her own special way. Swayze is the classy one, who is not allowed to forget her true nature. Wesley Snipes' role borders on caricature, but he keeps it from crossing the line between farcical and ridiculous. They all do very good work with this very risqué and difficult material. It works out. wish *I* looked that good.I suppose there was a kind of freedom in making this movie, for them, because they were not playing a character that looks like them in *real life*. I started out watching because if the novelty, ended up being invested in the characters and liking the movie.And Blythe Danner is always good, in anything she does. Patrick Swayze, Wesley Snipes, and John Leguizamo played believable drag queens, and they all did great jobs trying not to trip in their stiletto heels. Stockhard Channing was great too, as the abused wife who never gets to have any fun. The movie has a happy ending, and after the movie you find yourself accepting others for who they are. 	6.5	0
Under Siege 2: Dark Territory (1995)	"genius, technology can be used for beauty or debasement, and 'until you plug it in, you just can't tell.'Dane's henchman Penn (Everett McGill) is a soldier of fortune freak, whose relationship with his boss resurfaced during Desert Storm...Morris Chestnut's focus is on humor and breath-taking sequences...Geoff Murphy's film is incredibly entertaining, combining action, martial arts, and dark sense of humor... the mother of all f-ups!""), often bad acting, a story line you could describe in one sentence, and zero character development.There are worse ways to spend 90 minutes. Believability is for films that take themselves seriously. Seagal is more like stand-up comic straight man meets Aikido ace. At least he handles a handgun like someone who has actually fired one. staff and provides a continuity from the first Under Siege movie.  This is all action showing Seagal as a dedicated and deadly force of protection for the train hostages and the citizens to the east.  The action moves, and some of the death blows are right out of the military manual. Watchable over and over and still exciting. I can and cannot watch.No one could possibly have a bad time watching this film (unless it's the UK version) and if you've had enough of Shane Meadows doing pretentious black and white stuff or Keira Knightely in a frock to last you a lifetime then the brainless and breathtaking action of Under Siege 2 is just what you need. Casey Ryback. No-one is more entertaining as to watch as the one man army than Segal. If you watch this film expecting an intellectual script and fine acting then you will be disappointed. But if you expect that from any all out action film I expect you are a fool. Totally over the top, totally unbelievable but a total blast. "	5.4	0
Unstrung Heroes (1995)	"family with lots of laughs early on but tears later. You could get an idea early on that it's kind of a sweet movie, but there are some uncomfortable scenes in here. There is a little bit of about everything, guaranteed to strike everyone's emotions somewhere along the way. The story stayed with me long after I first watched it. cast, all of them are really good! The last scene, when Steven is watching video tapes of his mother with his father is one of the most touching in the movie... This is one of those movies that celebrates the innocence of a child and a few adults who want to retain that innocence in a superficial and phony world. to his immediate family and his dying mother, newly confident and better equipped to cherish the remaining moments of her life.This is a special movie and I couldn't recommend it more highly. There's no sense of the maudlin where it might have gone that way, but there is great humor that will be enjoyable to a wide range of ages. family love to the screen.  While mom is very loving as well, she sadly and symbolically abandons Steven/Franz by dying and it is the weird (eccentric and harmlessly schizophrenic) uncles who support him thru it all, once again posing the question, ""Who really are the crazy (or heroes, for that matter) among us?""  I give it an 8. of the movie, he has had his bar mitzvah and feels freer in his existence.Some of the plot points may seem a little hackneyed, but Diane Keaton knows how to tell the story so that it isn't a cliché. A very good look at how the general atmosphere and zeitgeist in a certain part of American history affected one family. "	6.7	0
Unzipped (1995)	plus i really loved seeing a few of the really great style arbiters - Polly Mellen, Candy Pratts, Ingrid Sischy - on film. wish Andre Leon Talley had said more. and it was so fun to see mark morris and Sandra Bernhardt too! all in all a fabulous film for anyone in or interested in the creative and design fields. expect because Isaac is so engaging he almost convinces you that fashion can be interesting. It's a wild ride, and the only real problem is that there's too little Cindy Crawford (she doesn't turn up until about an hour or so into the film) and too much Naomi Campbell. But hey, that's what videos and fast-forward buttons were made for... with from Eartha Kitt to Miss Mellen are ridiculous! Don't see this movie only for the supermodels because while they are there, they aren't the main focus, if you want that set up go for Catwalk instead, but here lies the whimsical tale of a collection destined for greatness and a designer who is as entertaining as his is talented. that hair I would have had it cut a long time ago. Having said this, he is richer than I will ever be and he has loads of more prospects than I will ever have. So screw me and good for him. I guess I have to admit it, I really liked this film. It's a guilty pleasure. see it. The music adds much to the introspective yet whimsical tone of the film, and during the fashion show it really livens things up.  I wish there were a soundtrack available.  Put it this way, if you are interested in fashion or Mizrahi himself as a celebrity, you will like this, if neither is the case, you'll hate it. 	6.4	0
Walk in the Clouds, A (1995)	legend Leo Brouwer.What is bad about smiling during a movie? I found myself smiling and giggling during the grape stomping scene. Does it hurt when you laugh? I guess only if you are jaded, spoiled and bored with life. There is love, mysticism and joy...This is a movie to savor and breath in and enjoy the wonderful..Walk in the Clouds.... and cannot bare to face her father. Keanu's character hides his true identity to play the role as her husband.This picture is worth seeing and I advise anyone to see it. Whether they are into romance films or not. People who bad-mouth this film are too dense to realize you don't need action and bloodshed to have a good movie. all gray and dead from just looking at the outside. A fire in a dry, post-harvest vineyard would spread and destroy all, just as it did in the film. Today, there are sprinkler systems, etc. to prevent such loss, but not in the 1940's. What a great movie. I own it and will always enjoy watching it again and again. through half the movie.  If you watch this movie, have a big box of tissues, a big box of chocolates, and a large dose of the willing suspension of disbelief.  If you have even one romantic bone in your body, you'll love it.  If you can't suspend your disbelief, skip it - you will just be irritated. those wonderful hollywood leading men of old, strong, silent, gorgeous, Cary Grant would have played this role back in the day, who would have thought to put Keanu in the same role?  Turn off your 2002 brain and just revel in the sheer delight of this wonderful film.  I just know I will watch this again and again. 	6.7	0
Waterworld (1995)	"still far too serious for a movie like this. If he'd had the good sense to be a little more tongue-in-cheek, it would have helped a LOT. Still, it's not a bad movie by any means, and I really think all the negativity toward it is unnecessary. Enough with all the complaining... just sit back and enjoy it! 8/10 stars. imposed by the studio, so that corporate could get their investment back. Now is the time for the extended DVD version; maybe that will explain where all those cigarettes came from, and how the Smokers converted raw crude into gasoline.7 out of 10. Costner bashers should get over themselves and start giving Michael Bay and George Lucas what they deserve. love to tear them down. This was a tear down.Heaven's Gate wasn't awful - but just too slow. This movie isn't awful either, and neither is it slow. And if you're a motorhead - its extra fun. Dennis Hopper chews up the scenery like a famished dinosaur and he's so much fun he makes Kevin's character look a little under-written. was a lengthier version shown on network TV in the film's broadcast premiere, which I thought made improvements on both plot and pacing (the theatrical release runs a fast-paced 136 minutes, and I think the network version is actually almost forty minutes longer).  Wish I'd taped it, but hopefully it'll end up as a special edition release on DVD. monotone. FORTUNATELY, this is the kind of script where the dead pan, monosyllabic Good Guy works just fine. It's a shame the ""experts"" (i.e. the critics who create nothing) trashed this one. Even if it were the worst movie ever made, Costner would have been contributing more the ""creative world"" than ANY critic will in their entire lives. geoff beneze "	6.2	0
White Man's Burden (1995)	rather than a 90-minute film.  The point was to shake up the narrow-minded perspectives of two particularly bigoted groups of Americans, to kick them in the butt and make them consider that skin color isn't a factor in who you are.  Whatever else you want to say about the movie's performances or characterizations, it did its' job perfectly. whites, its a trip, just hearing that. I study psychology, and all these theories are pervasive, and they relate to science by the genetic concepts of the 20th century, i mean, eugenics and it is really wild. Anyway, this is a must see movie. You must see it. I'm mad I didn't know it existed for the last ten years. The picture displays atmospheric cinematography by Kurant and appropriate soundtrack by Howard Shore(Lord of Rings,The aviator),usual David Cronemberg's musician. The flick is well produced by Laurence Bender(Reservoir dogs,Pulp fiction). The motion picture is professionally directed by Desmond Nakano, a prestigious screenwriter. However failed in the Box-office and Nakano only directed another picture titled American pastime and again with no success. watch, we wonder how it will play out, and we're bothered by it. I analogize the film to Planet of the Apes in some ways because of its ability to make us step back and take a look at society in a different way entirely.  It is not as well done as Planet of the Apes but is worthwhile. nothing to do with colour it has to do with wealth. I never realized that John Travolta was such a superb actor until I watched this film. I saw it about 7 years ago and I tell everyone about it when talking about cinema. What surprises me is that relatively few people have seen it or even heard of it. 	5.2	0
Wild Bill (1995)	"startling black-and-white and mainly features Diane Lane, who is flat-out gorgeous and maybe the most intriguing person in the film. One of the flashbacks has the film deliberately overexposed with wild dream-like images.No western ""purist"" admits to liking this but I love the genre and I put this near the top of my list of favorite westerns. So, sue me! unique flavor, although some of the characters bordered on unbelievable at times.Loved the interaction between Wild Bill and Calamity Jane on the saloon table, although the conversation seemed too modern for the late 1800s. But overall, the film was a great way to spend a Sunday afternoon, especially when compared with some of the lesser films available at the time. the character narrating the film.James Gammon (I) does a good character role as ""California Joe.""If you like Western history, this is a great film.  If you want a classic Western flick and non-stop action, you may find it slow.  For anything more accurate you'll need to go the library; to date, this is the best film on Hickok. Ellen Barkin as Calamity Jane and David Arquette as Jack McCall. Jeff Bridges must be highlighted for special mention: his costumes and general manner look stunningly true to life when compared with real photos of that long dead gunfighter.As a piece of history, forget it. As rip-snorting entertainment, go see it, especially if you love the Western genre. Highly recommended. and pipes and the black and white flashbacks (with the camera canted just enough to suggest an off-kilter dream state) are great. See this one because you like hard-hitting, no-nonsense westerns or because you prefer superior craftsmanship- but SEE it; to miss it would be to pass up one of the finest westerns to ever come thunderin' down the trail. "	5.9	0
Browning Version, The (1994)	"accomplished his ambitions to be head of the school, suddenly realises in the form of ""Taplow"", that he is genuinely loved for what he is, a good teacher who showed his love for the boys by, discipline and teaching. Little wonder that Crocker-Harris weeps when the truth dawns on him. Watch this movie and weep too.  Absolutely first class. on his death bed, Finney's soul searching is triggered by his imminent retirement. He  realizes that his marriage has failed and that none of his students, with the exception of one, appear to have any appreciation and respect for him.  Finney gives a remarkable performance in the lead role.  Have Kleenex handy when you watch this one. and measure that is evidence of a great actor at work.Perhaps only Hopkins could have hoped to have done so well with this role.The score is excellent and the cinematography elegant.A great ""English"" film in every sense;my only wish is that it might have been a little longer.Somehow,an epic running time may have yielded the acclaim that it justly deserved. very popular, even addressed with the nickname ""Hitler"" of his form, due to his severe strictness and dry adoration for the classical, but dead poets of ancient Greek and Latin. As a perfect British gentleman he is tied by fully self-controlled formality, holding back all his emotions. He is totally obliged to conventions, always saying yes to everything. Except once. and rare case of a strong human being.As i say this, it was sad to see him break down when a kid showers him a rare gift of love. If this movie does not touch your soul or move you, then you truly belong to the cold hearted. Keep a handkerchief ready.Please watch this movie. It is a masterpiece . "	7.3	0
Bushwhacked (1995)	"anamorphic widescreen and it looks just fine. The sound is simple Dolby 2.0 but it's more than adequate. Extras are thin, consisting of just a Bushwhacked trailer (quite good) and couple of other Fox family movie trailers.But for the price, Bushwhacked is a must, regardless of extras or not. Though this time I would I liked to have seen some. of the other reviews, I see that unless you like Daniel Stern's act you're not going to like the movie either.Anyway, I deeply recommend you see the movie. If you're like me, you'll love it, and if not, just turn it off after 5 minutes cause it's not gonna take more than that for you to make up your mind. his own score for this film. If you own the CDs and/or are familiar with the films then you will know what I mean. Watch Shakedown and compare it! If you like Daniel Stern, Jon Polito, Brad Sullivan, Tom Wood, and the rest of the cast I've mentioned above, exciting non-stop hilarious comedy films then I Strongly recommend this film! than they look and when they they stumble upon his I.D. and realise he's not who they thought he was, they take no prisoners in showing him who's boss! This is an excellent family movie with quirky humour, a fun storyline and good acting. A must see!! I absolutely loved this as a child and still do as an adult! to hate kids learns to bond and get along with them and predictably, the film sometimes uses Stern's presence as an excuse for some ""Home Alone"" references (after all, he did costar in the first two films of that series). Other parts are predictable too and that may be one of the problems but otherwise, it's an overall fair comedy. "	5.5	0
Before the Rain (Pred dozhdot) (1994)	"can rise above love. It talks about taking sides, the central character in each section tries not to take sides, but circumstances often prove such efforts futile. As with Kiril and Aleksander.In the film, all events happened before the rain, this sense of urgency, this beautiful sadness, and this inevitable tragedy. Before the Rain is my all time favourite movie. that makes this film work so powerfully. From the shattering opening section, to the startling second part, to the third story that brings it all together, this is a great film. It's been overlooked for some reason, mentioned rarely in film magazines and in best of the decade lists. But it's a phenomenal work, one that needs to be seen. circle completes. Alas, the tragedy spirals in time and space. Acting is very real. Time is not wasted overbuilding any character. The way soundtrack blends with the movie is pure art. Thank you for this movie Mr. Manchovski. As powerful as the movie is, it's unfortunate it didn't help prevent the civil war in Macedonia. When hate wins, innocence looses. watch this movie for a college class, and it instantly became one of my favorite movies of all time.  The story is exceptional, and the directorial brilliance of its creators brings the tragedy of an entire country to life.  It contrasts the folly of war and hatred with beautiful images of the people and places that they destroy. cinematography.Finally, I could never complaint about the directors excellent work. This was his debut if I'm not wrong and that was very promising, but I suppose this was his ""Citizen Kane"" and it'll probably be impossible to make anything similar.One rarely sees anything from Macedonia.But this is not only good forMacedonian cinema, it should have won the Oscar that year. "	8.0	1
Before Sunrise (1995)	"comedies', your Freddie Prinze Jr.'s, your 'take the glasses off the girl and now she's pretty' movies. This is real romance! This is what I come to the movies for, to think, to be provoked and to be swept away by the magic that only cinema can provide. Before Sunrise has single-handedly reminded me about why I goto the movies...... conversation with that person you noticed somewhere random. And what puts the icing on this film is the magnificent backdrop of Vienna in which this film takes place. It just adds to the feeling of romantic nirvana that the film suggests. And no matter how many times I watch this film, I don't think I will ever tire of that. television. I have never forgotten it. So well is it made that the audience never question if this could ever really happen in life, reality being so absolutely characterised in it.'Before Sunrise' is simply the story of two strangers bound in Vienna's lonely night splendour - one night of love in all its glory, one superb piece of film making. movie is matched by the beauty of the location.Before Sunrise is simultaneously beautiful and captivating. Richard Linklater has created something that is rare in the world of cinema; a film that captures the beauty of life without ever going over the top or being overly sentimental. Before Sunrise is what it is. And what it is, is pure cinematic brilliance. this significant number because it is a very special film for me. I cannot understand why this movie was not nominated to the Oscar, with such a magnificent screenplay, direction and performances. Yesterday I have probably watched this movie for the third or fourth time, and I still love it. My vote is ten.Title (Brazil): ""Antes do Amanhecer"" (""Before Sunrise"") "	8.1	1
Billy Madison (1995)	"comic genius in which you don't know what you're laughing at, but it's damn funny!  You can't help it!  I can't rant and rave about anything artistically brilliant about ""Billy Madison.""  Yet it's one of my favorite movies of all time.  It's funny, it's original, it's Sandler!  Nuff said.My score:  8 (out of 10) an excellent idea of what you are in for.If you do not enjoy Billy's sunblock song, or the bit with the penguin, then you must turn off the movie and stop being such a nag about it.But for those of us who happen to enjoy movies that are silly and stupid, this is one of the best ones out there. his father's hotel ring.  His whole odyssey is utterly hilarious from start to finish.  Especially because he has cameos and stars like Norm MacDonald, Steve Buscemi, and Chris Farley as a Penguin lover (that penguin hadn't made me laugh that hard since the pee scene in Naked Gun).  Great fun (one of the best of 1995). A++ you in a good mood are Happy Gilmore, Beavis and Butthead Do America, South Park: Bigger, Longer, and Uncut, and Tommy Boy.Overall, Billy Madison has a somewhat stupid sense of humor, but it does make you laugh, and it's such an entertaining movie. If you haven't seen this yet, see it now and see what all the laughing is about. here is your movie.But that aside, ""Billy Madison"" isn't just awful like many other goofball comedies of the 90's and 00's, it is very entertaining and memorable... because it just manages to really make you laugh. And it's not dumb characters making stupid mistakes (like Black Sheep for example), just very weird characters making ""What the hell was that?!"" situations. "	6.4	0
Babysitter, The (1995)		7.3	0
